fadd:[-0.10873123, 0.13037448, -0.18534161, 0.18515441, 0.11261778, 0.19606866, -0.19855583, -0.04479901, -0.12877528, -0.15118788, -0.01939856, 0.07455989, -0.18490526, 0.05251479, -0.13063222, -0.19204916, 0.02582661, -0.14519615, -0.01473167, -0.00184892, -0.00860755, -0.112672, -0.25621638, -0.03804077, 0.15780579, -0.11617256, -0.07628617, 0.10131412, -0.08613286, -0.1489821, -0.06002842, -0.04803097, 0.04578746, -0.11480423, -0.04673449, -0.08242401, 0.07866412, -0.152193, 0.17761528, 0.17768967, 0.17454574, -0.18040213, 0.06017968, 0.0645328, 0.15748358, 0.08116906, -0.4018228, 0.04057113, -0.1863352, 0.03174699, -0.12215038, 0.10104799, 0.00263386, 0.1581356, -0.14009237, -0.10980193, 0.17721009, 0.13239942, -0.00362236, -0.01748145, 0.14479299, 0.12227024, 0.23331605, -0.15699492, -0.20088439, 0.09237133, 0.01604627, -0.07126047, 0.1216723, 0.00635546, -0.20864682, 0.17545675, -0.05706025, 0.06430314, 0.23661163]
fcmp:[-0.09831024, 0.1177328, -0.15053168, 0.1668956, 0.10194673, 0.17747606, -0.17944369, -0.01656551, -0.1081959, -0.13423076, -0.0083208, 0.06832938, -0.16663359, 0.11133014, -0.11787042, -0.17280787, 0.10577738, -0.13183661, 0.09999792, 0.01005413, -0.00800985, -0.11900718, -0.23241626, -0.03194214, 0.14458095, -0.08857993, -0.13901676, -0.12804943, -0.03810829, -0.13830633, -0.02034832, -0.15582977, 0.03966385, -0.21123466, -0.04061278, -0.0737746, 0.07400599, -0.13606748, 0.16037306, 0.16100772, 0.15734638, -0.16412482, 0.08469577, -0.22943822, -0.0703051, 0.03550187, -0.17478071, 0.03853272, -0.16823666, 0.02888121, -0.10854868, 0.09304217, 0.00087926, 0.14260164, -0.12434422, -0.10082047, 0.16072698, 0.11885008, -0.00344257, -0.01215652, 0.13043456, 0.08610432, 0.21218961, -0.14265156, -0.18132636, 0.0748597, 0.01380804, -0.06413551, 0.10812144, 0.01471414, -0.18892944, -0.04726761, -0.05034782, 0.05965589, 0.20503323]
fdiv:[-0.1083142, 0.13170409, -0.18761444, 0.19075245, 0.11425695, 0.19935226, -0.20120272, -0.04145905, -0.12772538, -0.16055192, -0.02654456, 0.07551043, -0.1863077, 0.04952206, -0.13158378, -0.19505195, 0.01627452, -0.14791232, -0.01763806, 0.0014818, -0.00974015, -0.08713593, -0.26082575, -0.0348734, 0.16258475, -0.11312099, -0.06462681, 0.2554564, -0.08579222, -0.14956969, -0.06205287, -0.04617219, 0.04640255, -0.11571387, -0.04207394, -0.07177421, 0.07482164, -0.15266077, 0.1793157, 0.18114524, 0.17665583, -0.18152018, 0.06277426, -0.08340688, 0.15903024, 0.08205476, -0.3324572, -0.15855703, -0.18905288, 0.02863684, -0.12305809, 0.09608548, -0.00266558, 0.16051604, -0.13511042, -0.11073927, 0.18117134, 0.13207485, -0.0035845, -0.01663129, 0.14735432, 0.13560806, 0.2390274, -0.15975215, -0.20400149, 0.08512522, 0.04421749, -0.07282987, 0.12241568, 0.00965695, -0.2123333, 0.08572439, -0.05605263, 0.06658893, 0.24007745]
floatTy:[0.04900556, -0.10384431, 0.10619805, -0.08045595, -0.10991948, -0.10077553, 0.07339532, 0.14942664, 0.12023108, 0.08361579, -0.09868611, 0.19891165, -0.23421414, 0.01352532, 0.10448531, 0.13516873, 0.04104601, 0.02958678, 0.02299329, 0.1514195, -0.15553081, 0.13952388, -0.13896915, -0.14777902, -0.10149621, 0.14660524, -0.03156482, 0.18424718, 0.1407891, -0.2237127, 0.16614203, -0.00163921, -0.12673005, 0.12534565, 0.05904828, 0.12794818, 0.00817295, 0.11660493, 0.02156415, 0.24247064, -0.13803738, 0.07462812, -0.10431179, -0.055183, -0.1808114, -0.13278495, -0.09894497, -0.08459757, 0.11150088, -0.04819359, 0.13634738, 0.02157767, 0.14846906, -0.12682004, 0.09123623, 0.05239185, -0.05507969, 0.18156756, 0.11898128, 0.12904477, -0.15837269, -0.12526217, 0.17645235, -0.01030331, 0.08386946, -0.1083485, 0.11908209, 0.1599665, -0.12037949, -0.12735032, -0.0725907, 0.01908005, -0.15298285, 0.16727036, 0.14050354]
fmul:[-0.11000263, 0.13313764, -0.16819902, 0.1866679, 0.11289538, 0.19923902, -0.20158935, -0.10965466, -0.13151023, -0.15339647, 0.00137716, 0.07292396, -0.1705247, 0.05061687, -0.13322882, -0.19424087, 0.01911283, -0.14698511, -0.01600348, 0.01016757, -0.00949535, -0.08578771, -0.25654045, -0.04006492, 0.16177996, -0.13001451, -0.06598155, 0.10235288, -0.12216382, -0.14728908, -0.19769233, -0.04453951, 0.04660948, -0.11446673, -0.04299885, -0.11318354, 0.07576509, -0.15535352, 0.17898083, 0.18015653, 0.17673412, -0.1542999, 0.05283326, 0.06858768, 0.16159816, 0.08381413, -0.34344092, 0.04670792, -0.18845932, 0.03031277, -0.12988667, 0.09807498, 0.00718184, 0.15824817, -0.16129062, -0.10814532, 0.17967564, 0.13519818, -0.00363093, -0.02139519, 0.14737067, 0.1092656, 0.2355478, -0.159828, -0.20372307, 0.10592715, 0.2155067, -0.07222086, 0.12408899, 0.00687299, -0.21276967, 0.0916472, -0.05917447, 0.06157613, 0.24216153]
fneg:[0.1272929, 0.11098243, -0.19493657, 0.18704055, 0.12977211, 0.19760184, -0.2011749, 0.10378501, -0.11935267, -0.15768325, -0.20259221, 0.07731552, -0.20338854, 0.11889816, -0.13052368, -0.19354439, 0.07626642, -0.14857754, 0.10825964, -0.01353588, -0.01104351, -0.08277993, -0.25518838, -0.03899327, 0.1612618, -0.01545228, -0.10768183, 0.2534764, -0.06081063, -0.16674054, 0.01763026, -0.09180292, 0.04378516, -0.11615089, -0.04529132, 0.18327025, 0.06614358, -0.05828108, 0.18041882, 0.17760223, 0.17644961, -0.15371816, 0.0641077, 0.06343781, -0.11340044, -0.03372987, -0.23527198, 0.01273888, -0.18882784, 0.03041904, -0.04068949, 0.07045509, -0.0026318, 0.19458877, -0.13573602, -0.11694964, 0.17905717, 0.130643, 0.00541951, -0.01507348, 0.14619434, 0.15836413, 0.23706934, -0.15997343, -0.20333211, 0.08333846, 0.16580339, -0.07277556, 0.07136942, 0.01852913, -0.21162856, -0.04937368, -0.05561843, 0.08875916, 0.23905317]
fpext:[2.3889039e-02, 1.1029585e-01, -2.1694064e-01, 1.8653962e-01, 2.2691385e-01, 1.9574586e-01, -2.0049310e-01, 9.4666131e-02, -1.2724364e-01, -1.4684629e-01, -2.6979610e-02, 7.6569587e-02, -1.6401602e-01, 1.1953403e-01, -1.3126844e-01, -1.9337073e-01, 9.7773880e-02, -1.4722602e-01, 1.0870947e-01, -4.7738426e-03, -9.9636763e-03, -1.3130748e-01, -2.5393358e-01, -3.9765608e-02, 1.5942533e-01, -1.0315144e-01, -1.2541974e-01, 2.5341213e-01, -7.9163589e-02, -1.4747337e-01, 2.4794929e-02, -1.1882598e-01, 4.6331774e-02, -1.1652424e-01, -2.0294240e-01, -4.0969416e-02, 7.2171763e-02, -6.0102597e-02, 1.7984131e-01, 1.7708856e-01, 1.7548151e-01, -1.5351015e-01, 6.6925168e-02, 6.1265044e-02, -8.2261592e-02, 2.5082914e-02, -2.1478510e-01, 4.1686200e-02, -1.8823083e-01, 3.0637426e-02, -4.6937604e-02, 8.6195819e-02, 2.1627222e-04, 2.1729887e-01, -1.3694453e-01, -1.1408991e-01, 1.7551251e-01, 1.3138162e-01, 7.8319147e-04, -1.6518131e-02, 1.4514638e-01, 1.4490409e-01, 1.7909285e-01, -1.5800813e-01, -2.0310356e-01, 9.7424991e-02, 2.0606364e-01, -7.2445914e-02, 1.2246952e-01, 5.2800714e-03, -2.0693912e-01, -4.9303558e-02, 1.9984254e-01, 1.1296164e-01, 1.2244859e-01]
fptosi:[0.1373729, 0.12883618, -0.16352044, 0.18331416, 0.11165845, 0.19683856, -0.19772632, -0.11136317, -0.12968811, -0.1480879, 0.0067587, 0.07343934, -0.16673195, 0.1234552, -0.13161102, -0.19265643, 0.107696, -0.14450003, 0.00037484, 0.01189654, -0.0088324, -0.13086006, -0.24928111, -0.03620821, 0.1151085, -0.12670605, -0.13663803, -0.15294494, -0.1224799, -0.14602166, -0.04644055, -0.16333403, 0.04555976, -0.24189918, -0.02742246, -0.09617416, 0.06832792, -0.15242375, 0.17582151, 0.17896035, 0.1734453, -0.18223304, 0.05435333, -0.02137768, 0.15711978, 0.08181176, 0.11010902, 0.04648223, -0.18499935, 0.03126073, -0.12697712, 0.0994917, 0.00950376, 0.15537114, -0.14221182, -0.11015689, 0.1767709, 0.13201703, -0.00371583, 0.20973718, 0.1448866, 0.10775527, 0.2309068, -0.15708631, -0.20018397, -0.17917103, 0.02361767, -0.07141636, 0.12183826, 0.00374293, -0.20800817, -0.05120487, -0.05720833, 0.05778734, 0.23726696]
fptoui:[1.34434968e-01, 1.27162203e-01, -1.26332492e-01, 1.43472478e-01, 1.67107824e-02, 1.90460622e-01, -1.67077854e-01, -4.31036428e-02, -5.84473461e-03, 1.94610119e-01, -1.18339737e-03, -1.18181668e-01, -1.63993463e-01, -4.22932627e-03, -5.70860989e-02, -3.70724685e-02, -6.66463077e-02, -1.40057087e-01, -1.40196038e-02, 1.11302454e-02, -1.12090126e-01, -1.26267821e-01, -1.78080454e-01, -3.28613520e-02, 6.55227527e-02, -9.51863378e-02, 2.86316429e-03, -1.40513226e-01, 2.11926088e-01, -1.40184373e-01, -6.01268075e-02, -4.18982767e-02, -2.44321357e-02, -2.34633580e-01, -4.49065231e-02, -7.49414414e-02, -1.03680985e-02, -1.45848736e-01, 1.70776814e-01, 1.73121408e-01, 1.79659743e-02, -1.75821245e-01, 4.84935082e-02, -5.29969335e-02, 1.81584924e-01, 1.85759827e-01, -1.93469658e-01, -1.93183571e-01, -1.72479257e-01, -6.10608933e-03, -1.17593743e-01, -9.10734851e-03, -1.02117851e-01, 1.51014999e-01, 2.12572739e-01, -1.02930807e-01, 1.78619102e-01, 1.26010776e-01, -1.86922371e-01, 2.07345694e-01, 1.66270494e-01, 4.59922589e-02, 2.25611597e-01, -1.52390793e-01, -1.93683058e-01, -2.10861161e-01, -1.80179209e-01, -6.79619983e-02, 1.01475030e-01, 5.67920804e-02, -2.03148112e-01, 9.35386488e-05, 1.77665465e-02, 5.59489168e-02, 1.62640288e-01]
fptrunc:[0.13507551, 0.08662265, -0.20684563, 0.1779264, 0.19366996, 0.19928405, -0.19115536, 0.09741689, -0.1157898, -0.14627774, -0.04321446, 0.13611025, -0.16534406, -0.02706414, -0.12561758, -0.1846078, -0.10099479, -0.16950977, -0.01332796, -0.00468324, -0.00924775, -0.12539107, -0.2476966, -0.03697419, 0.15332113, 0.02717782, 0.06184624, 0.24026999, -0.02332935, -0.15212959, 0.00301866, -0.04206852, 0.04305651, -0.1102203, -0.02822751, 0.16004287, -0.08910867, -0.05537027, 0.17084935, 0.17041169, 0.16798739, -0.19032383, 0.06548668, -0.08427053, -0.07714352, 0.01484849, -0.22265097, 0.17633918, -0.18077783, 0.01184065, -0.04223398, -0.00799209, -0.00124257, 0.20681325, -0.12639467, -0.10767608, 0.17034629, 0.1247315, -0.00063698, -0.01105678, 0.13903384, 0.04814726, 0.22382991, -0.15209682, -0.19993167, 0.07498992, 0.04061472, 0.00894266, 0.11516804, 0.01132974, -0.20081756, 0.06491906, -0.05320828, 0.11706732, 0.22729383]
